Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS10 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
2020-01-02,20,B,11,21,11,10,67AVD7U,NDFQYWM,IB05T47,W6UCD9,6204530000,CN,CN,13.0,A,G,35.0,1400.0,0,0
2020-01-02,20,B,12,21,11,10,0CA1MYJ,LN6E4PK,NGRX0X9,,9031499000,IN,KR,0.0,CIT,S,12.8,56509.44,1,1
2020-01-02,21,B,10,21,11,41,NZYZ967,YP2SJG1,0OMV69U,,8536691000,VN,VN,0.0,C,G,838.9,439331.93000000005,0,0
2020-01-02,39,B,11,21,11,41,PF1L1IG,SF8ZA9F,NWUL83F,,4016999000,JP,JP,8.0,A,Y,14.2,257.02,0,0
2020-01-02,40,B,11,21,11,9,AY5N2KW,8Q8Q8EX,49OAEG0,,8537109000,VN,KR,0.0,CIT,G,1650.0,495825.0,0,0
2020-01-02,19,B,11,21,11,39,XCIAAPR,FH5V5JW,HHLSFSV,,3924909000,CN,CN,6.5,C,G,3.0,3.3000000000000003,0,0
2020-01-02,41,B,10,21,11,9,E3Q8ABV,SEMLT7A,JQT3R2K,,9022909010,RU,KR,1.3,C,G,8.0,3957.6,0,0
2020-01-02,30,B,12,21,13,40,Q9ZG6R5,2AZ6768,LZLFJIE,,9507300000,CN,CN,8.0,A,E,220.0,107184.0,0,0
2020-01-02,104,B,11,21,11,10,EXFD59O,VGP7NID,6IH0LSM,MWIDNS,9615199000,CN,CN,8.0,A,G,144.0,50803.2,1,1
2020-01-02,20,B,11,21,14,10,69RSNY6,16ZOMHS,EZ5SFUT,,8471601090,CN,CN,0.0,CIT,E,5.0,88.0,1,2
2020-01-02,31,B,11,21,11,9,OZB7KED,YJK9TBR,MB06XRW,,8486902010,CN,CN,0.0,CIT,G,24.0,13752.0,0,0
2020-01-02,21,B,10,21,10,10,PF1L1IG,3BFUK83,0VO6HT0,,901210000,DE,CH,8.0,A,Y,730.0,1045725.0,0,0
2020-01-02,31,B,10,21,11,38,X2D9TDI,BOALDHM,ZR51MQY,,4602120000,ID,ID,0.0,FAS1,B,14784.0,5761324.8,0,0
2020-01-02,19,B,11,21,11,9,7TTJVAJ,ZAXAJQT,13N90I0,,6203429000,VN,VN,0.0,FVN1,B,6425.0,1769444.9999999998,0,0
2020-01-02,30,B,11,21,43,10,0LA5GOR,8X4LHPK,7YVV2EU,W6UCD9,1302199099,US,US,0.0,FUS1,Y,500.0,98800.0,1,1
2020-01-02,32,B,11,21,44,10,N4676RJ,P1PJOWN,KR6E01M,,6204621000,CN,CN,7.8,E1,S,890.0,150766.0,0,0
2020-01-02,19,B,11,21,11,10,7DPBME9,3V5RQVE,6RM3C21,,7602000000,JP,JP,0.0,A,E,94270.0,923846.0,0,0
2020-01-02,39,B,12,21,12,10,F463TSU,XE08QFH,,,9013200000,US,US,0.0,FUS1,E,236.0,121634.4,0,0
2020-01-02,20,B,11,21,11,10,LYKEHJV,P5NFQEN,GU7LTCL,,2803009019,CN,CN,0.0,FCN1,Y,24000.0,559200.0,0,0
2020-01-02,40,B,11,21,11,40,1E7PNI5,52V8T8F,YV5NLNX,,8205510000,CN,CN,8.0,A,G,82.7,10023.24,0,0
2020-01-02,39,B,12,21,12,11,HUIUK4E,Z9V60UA,3EVLVZQ,,5516921000,CN,CN,10.0,A,E,17.0,23233.9,0,0
2020-01-02,40,B,11,21,11,10,H4KBAV5,MMV9TT7,NQOORTA,,8505191000,CN,CN,3.2,FCN1,E,607.2,185013.84,0,0
2020-01-02,40,B,11,21,18,10,ZQJIYI3,6WTKD4Y,IBJOMV2,,7102390000,CN,HK,5.0,A,Y,0.0,0.0,0,0
2020-01-02,21,B,11,21,11,10,OZB7KED,5SEQILO,OM0XA9D,,6204599000,JP,JP,13.0,A,G,5.4,3942.54,0,0
2020-01-02,20,B,11,21,18,10,WLOJCAX,R8JX1J2,4E5DWHH,,6307909000,CN,CN,4.0,FCN1,G,140.0,322.0,0,0
2020-01-02,21,B,88,21,11,10,SAFAICA,4PNT3W1,5FHJ8RZ,,4819200000,CN,CN,0.0,C,E,204.0,122.4,1,1
2020-01-02,40,B,11,21,11,40,ZA03N3Z,OLY1IY7,7JUUMOF,,7106929000,JP,TW,3.0,A,Y,9.8,21777.56,0,0
2020-01-02,30,B,10,21,17,10,YRETNU7,H8JRSLI,810BQ67,W6UCD9,9405999000,CN,CN,2.4,FCN1,G,2.0,68.4,0,0
2020-01-02,20,B,11,21,10,10,G7PWLTZ,TQEVPHY,QYSYYQ0,,8481900000,CN,CN,8.0,A,Y,3098.7,136032.93,1,2
2020-01-02,29,B,11,21,45,10,NAILZPA,8WZ9QNI,1DWRP58,,9506910000,HK,CN,8.0,A,Y,47.5,646.0,0,0
2020-01-02,41,B,11,21,11,39,3XOIRLN,S0VEIE9,VS2Z5IM,,4421991000,CN,CN,4.8,FCN1,B,1056.0,155971.19999999998,0,0
2020-01-02,20,B,11,21,11,10,JEOUGPP,CWZZ5OB,SJ7O69A,,7402002000,PE,PE,0.0,A,Y,1003190.0,3403121437.0,0,0
2020-01-02,31,B,10,21,43,10,RBKRC5B,ND9HMQB,FOA2SVI,,9403209000,US,US,0.0,FUS1,E,312.3,2654.55,0,0
2020-01-02,30,B,11,21,42,40,3XOIRLN,HBIWNJ7,3EVLVZQ,MWIDNS,4901999000,US,US,0.0,C,G,4.1,14.76,0,0
2020-01-02,40,B,11,21,11,10,Y7GUHAF,LO2NGFR,BIGHUWD,,4202999000,CN,CN,8.0,A,G,147.0,1425.9,0,0
2020-01-02,31,B,87,21,11,10,FG66YE1,ZDMNB20,3L4N43S,,8544422090,CN,CN,2.4,FCN1,G,312.0,9328.8,0,0
2020-01-02,21,B,10,21,11,40,3L9AEFP,G75YFBZ,KIGHPF2,,8419810000,JP,JP,8.0,A,S,73.4,16074.6,1,1
2020-01-03,6,B,10,21,11,41,2FCWWX1,O9VA8RD,,,4707100000,JP,JP,0.0,A,E,301790.0,2353962.0,0,0
2020-01-03,40,B,11,21,11,40,3L9AEFP,8S0KYGV,80G0A28,,6912001090,CN,CN,8.0,A,G,122.0,12309.8,0,0
2020-01-03,20,B,11,21,44,9,FG66YE1,18ZB9XS,,,710802000,CN,CN,27.0,A,G,24000.0,7036800.0,0,0
2020-01-03,29,B,12,21,46,10,3M7P7LT,EAPRJGG,,,1214909011,US,US,0.0,P3,B,116900.0,16447829.999999998,0,0
2020-01-03,41,B,10,21,11,41,IN763PF,WY91YRP,,,2933999090,CN,CN,3.4,FCN1,G,250.0,183450.0,0,0
2020-01-03,40,B,90,21,11,39,6069NL6,35QPBS0,F8VJJE0,,1104120000,US,US,0.0,FUS1,B,4423.0,1536107.9,0,0
2020-01-03,20,B,10,21,11,10,F463TSU,TYQ02BD,JYAAGEQ,,4412334020,LV,LV,0.0,FEU1,E,42192.2,12421383.679999998,0,0
2020-01-03,19,B,11,21,11,9,PF1L1IG,Y7K2P0D,EZ30S8R,,9002909090,DE,DE,0.0,FEU1,E,0.4,186.68,1,1
2020-01-03,40,B,11,21,11,39,DWNJQL8,K97MUG4,IQLZLO5,,1515909090,CN,CN,5.0,A,E,0.5,131.8,0,0
2020-01-03,40,B,11,21,11,10,JYSUW86,HDDXD3E,7YVV2EU,MWIDNS,9305990000,DE,DE,0.0,FEU1,Y,8.0,3339.2,0,0
2020-01-03,40,B,11,21,11,39,UFO3ZSU,WFGGM6C,5DFDVJD,VZIZJJ,4804311000,CN,CN,0.0,C,G,35000.0,31370500.0,0,0
2020-01-03,20,B,11,21,11,10,N9MVAE1,BP04HW2,I9YQWBN,,4202221020,CN,CN,2.4,FCN1,S,118.0,13782.4,0,0
2020-01-03,42,B,10,21,11,40,7YOSHYM,J9JCQHZ,UIMEZ98,,8449009000,HK,CN,8.0,A,Y,150.0,67950.0,0,0
2020-01-03,20,B,83,21,11,10,47V4A0K,ADS1KJK,2NYCGGA,,303599000,JP,JP,10.0,A,Y,22950.0,4599180.0,0,0
2020-01-03,20,B,10,21,11,41,7OB24ZT,YMTXWV7,U8M4Z4C,W6UCD9,710802000,CN,CN,27.0,A,Y,17920.0,5254144.0,0,0
2020-01-03,39,B,11,21,11,10,8BBKYXO,Z7O073D,26KNP99,MWIDNS,9506990000,CN,CN,2.4,FCN1,G,1321.0,79524.2,0,0
2020-01-03,39,B,11,21,11,9,UFO3ZSU,QFCZE0D,DQM902Q,,9507901000,CN,CN,0.0,FCN1,Y,100.0,1290.0,1,1
2020-01-03,39,B,11,21,19,9,W8UXMQ2,LSKUSNM,7PN0VA5,,8541409029,CN,CN,0.0,C,E,55.0,113965.5,0,0
2020-01-03,39,B,11,21,41,11,158PVN2,NP71W2I,P47IP3L,,5407692000,CN,CN,8.0,A,Y,1294.0,152950.80000000002,0,0
2020-01-03,30,B,11,21,11,10,JS0RSCD,EVN40SJ,0AACZ4O,,8471601020,CN,CN,0.0,C,Y,3321.0,458962.2,0,0
2020-01-03,20,B,11,25,14,40,OQY4ZUC,634WFMM,NPIKTXM,,3305901000,IL,IL,5.0,A,Y,776.2,728308.46,0,0
2020-01-03,31,B,11,21,43,10,72BHKZS,RY9LR86,9RPABA4,,9018907000,US,HU,8.0,A,S,10.2,32234.04,0,0
2020-01-03,39,B,20,21,11,41,1556AQV,ACCN0BA,EI71E2V,,3926909000,CN,CN,3.9,FCN1,Y,150.0,90.0,0,0
2020-01-03,40,B,11,21,13,40,PES81CQ,N7TF3DR,6MV9BOC,,206299000,MX,MX,18.0,A,Y,329.0,279353.9,0,0
2020-01-03,41,B,10,21,45,40,VTSHP97,OUM4UGP,RZM2Z77,,8481900000,CN,CN,5.6,FCN1,G,8448.0,370867.2,0,0
2020-01-03,13,B,11,21,11,10,P0PG8TK,02EP3CB,AM05MDE,W6UCD9,906110000,VN,VN,0.0,FAS1,Y,7776.0,6814886.3999999985,0,0
2020-01-03,39,B,11,21,11,41,K40VE54,AABBL65,95RFCUE,EIZP3I,3926109000,JP,CN,6.5,C,B,2.3,393.99,1,1
2020-01-03,20,B,11,21,43,10,CHDHU6S,7BM2SGY,SQC3VJQ,MWIDNS,8211930000,US,US,8.0,A,Y,1.5,689.8499999999998,0,0
2020-01-03,11,B,12,21,40,40,UAU3QSC,VBTFP8A,BUSF98I,,1106300000,PE,PE,0.0,FPE1,G,200.0,39120.0,0,0
2020-01-03,41,B,11,21,11,40,OZB7KED,YQP2SA7,4YJMNDP,,6505009090,CN,CN,8.0,A,B,12.0,92.4,0,0
2020-01-03,40,B,11,21,11,10,6OCN09E,8DLNPIS,26W89DR,,4202922000,CN,CN,8.0,A,S,22.0,1309.0,0,0
2020-01-03,6,B,11,21,10,41,A7POIBB,XP1O3V6,,,2301201000,PE,PE,0.0,FPE1,E,317740.0,77687430.0,0,0
2020-01-03,20,B,11,21,11,9,YHIG68I,AM0HXED,249LO7A,,6204630000,CN,CN,6.5,E1,E,0.4,26.32,0,0
2020-01-03,20,B,10,21,11,10,VM0XU7O,SCQIR0U,,,5603129000,VN,VN,0.0,FAS1,G,6007.7,788210.2399999999,0,0
2020-01-03,40,B,10,21,11,10,IR2GN3Q,UJRFIJX,HLYJR44,MWIDNS,6205909000,JP,CN,13.0,A,G,72.6,7078.499999999999,0,0
2020-01-03,19,B,12,21,11,40,U8YJ1TN,YGQSM5B,OJP0SXE,,6802930000,CN,CN,8.0,A,B,24700.0,266760.0,0,0
2020-01-03,15,B,11,21,13,10,ZZR1LT6,1V2U7PN,ICAPFJT,A5IT1U,203299000,CA,CA,0.0,FCA1,E,6032.0,2391084.8,0,0
2020-01-03,40,B,11,21,11,10,7Y5OGPF,B729XWU,GUYGO6L,,5609009000,CN,CN,0.0,FCN1,G,14.0,4685.8,0,0
2020-01-03,39,B,11,21,12,9,XGQYKRL,YEMNM07,,,8528521000,CN,CN,0.0,C,B,4948.0,1916855.2,1,1
2020-01-03,14,B,11,21,18,10,1BL3I9G,CY8TXQQ,IS1YATG,,4202921020,CN,CN,8.0,A,Y,88.0,2138.4,1,1
2020-01-03,42,B,11,21,18,10,PF1L1IG,4S0ZOVT,NPKQ6XY,,8517611000,US,CN,0.0,CIT,G,2.5,37481.25,0,0
2020-01-03,40,B,11,21,11,10,F8KI8Y0,BDJWVVI,9UP4MN8,,5607490000,US,US,0.0,FUS1,E,230.0,21160.0,0,0
2020-01-03,29,B,12,21,47,10,1XCM1XF,Q3JMOTU,WRC110G,,5609003000,CN,CN,8.0,A,G,33.0,2013.0,0,0
2020-01-03,19,B,11,21,11,10,YVRA5HF,1MJUHRK,V7U393R,,8419909020,ET,IL,8.0,A,G,15.0,9516.0,1,1
2020-01-03,40,B,11,21,11,40,B28XSP7,XQ8U60L,YVIN4GU,,3920620000,ID,ID,0.0,FAS1,S,19847.5,287788.75,0,0
2020-01-03,30,B,86,21,11,10,U8YIV3I,RX0LA07,BN38TOA,,8504403090,CN,CN,4.9,C,G,0.4,10.840000000000002,0,0
2020-01-03,20,B,11,21,13,39,Q393CJP,0MVFMXO,HUL97EV,,3923300000,CN,CN,3.9,FCN1,S,1014.0,10241.4,0,0
2020-01-03,40,B,85,21,11,39,M64ILNR,AJEETSS,4YNG3MB,W6UCD9,7326909000,US,US,8.0,A,E,0.8,1.2000000000000002,1,1
2020-01-03,40,B,11,21,11,10,3XYU5JE,Z5H07OT,X20NGXD,,9503003493,JP,JP,8.0,A,Y,8.6,2261.8,0,0
2020-01-03,18,B,11,21,10,42,OZB7KED,VRRP03Q,,,9405602000,QA,CZ,0.0,FEU1,B,1.0,5409.1,1,1
2020-01-03,41,B,10,21,11,38,90QOU11,9KQBFDU,H1HS53K,,5911900000,IT,IT,0.0,FEU1,Y,104.9,629.4000000000002,1,1
2020-01-03,19,B,11,21,42,10,E95LJ9S,GG30FTS,49LW1F5,,3923290000,JP,JP,6.5,C,G,1217.0,9614.3,0,0
2020-01-03,19,B,11,21,42,10,U7IV9RE,KTYIFGU,PWWOV3E,W6UCD9,4202922000,IT,IT,0.0,FEU1,B,30.6,1820.7,0,0
2020-01-03,21,B,11,21,11,10,PF1L1IG,KZ0ODMF,9UP4MN8,,7404000000,IT,IT,0.0,A,G,64160.0,378544.0,0,0
2020-01-03,40,B,11,21,13,10,TEZRJXM,XS8QU6N,JZLMP6Q,,6110301000,CN,CN,13.0,A,G,5.6,519.68,1,1
2020-01-03,40,B,12,21,11,10,K8W9S8E,XQ0PGYS,GU7LTCL,3JLK6O,3206499000,CN,CN,0.0,FCN1,B,3400.0,625940.0,0,0
2020-01-03,19,B,11,21,46,9,WBQKENF,E51GOLA,IUW8U8Z,,2103909030,JP,JP,8.0,A,E,15257.7,7230624.03,0,0
2020-01-03,29,B,12,21,11,10,CZQUPH8,1QE5D0G,4XJFCI5,,8543702020,CN,CN,0.0,FCN1,G,2756.0,810264.0,1,1
2020-01-03,40,B,12,21,45,10,FU4QYZ3,T92VI9O,RMCH0MJ,,6212109000,HK,CN,13.0,A,E,1.0,226.8,0,0
2020-01-03,40,B,92,11,11,10,P4TQ6NU,QB7Y021,WIM41H4,LM3SJ4,6208921000,CN,CN,13.0,A,B,9.0,743.4,0,0
2020-01-03,39,B,12,21,12,10,PF1L1IG,LWXRX7T,,,6211499000,IT,PT,0.0,FEU1,G,3.0,391.8,1,1
2020-01-03,20,B,11,21,11,40,9V8UD38,NANWS35,NPKQ6XY,,4202122000,VN,VN,0.0,FAS1,Y,230.0,16352.999999999998,0,0
2020-01-03,40,B,11,21,11,10,JY21KFG,2KN1M6X,GG9R3KX,H35Z1A,8703239020,DE,DE,0.0,FEU1,S,2190.0,21243.0,1,1
2020-01-03,20,B,11,21,11,10,CXWWNWO,YQP2SA7,7JUUMOF,W6UCD9,7404000000,JP,JP,0.0,A,B,20000.0,118000.0,0,0
2020-01-03,39,B,11,21,11,39,6JX3RY5,5IIG0EF,O9QXSRZ,LM3SJ4,6307909000,DE,DE,10.0,A,B,0.9,2.07,1,1
2020-01-03,19,B,11,21,42,10,31R3APF,IOS3Y71,F8VJJE0,,7117199000,CN,CN,8.0,A,E,0.5,0.9,0,0
2020-01-03,40,B,11,21,11,40,7YOSHYM,VOOPLMM,BBZCDKB,,6206401000,CN,CN,13.0,A,Y,40.0,764.0,0,0
2020-01-03,40,B,11,21,11,9,YTIL1JW,JW050ZI,GGCFLMH,MWIDNS,9401611000,CN,CN,0.0,C,G,5770.0,3786851.0,0,0
2020-01-03,66,B,11,21,14,10,CSYO98C,1CI8PRT,21B1I9S,A5IT1U,3907400000,JP,JP,6.5,C,E,4079.0,628981.7999999999,0,0
2020-01-03,30,B,11,21,43,40,3ICBWTB,XTX91VK,YWU5T2W,,8467920000,JP,JP,8.0,A,B,14.0,16804.2,1,1
2020-01-03,40,B,21,21,43,10,M9GQDD7,WJC9I30,WNSRGJU,,8504403090,CN,CN,3.2,FCN1,G,250.0,6775.0,0,0
2020-01-03,31,B,10,21,11,10,EDQK0LQ,0ER8AX5,4LLCH3T,,3907309000,DE,DE,0.0,FEU1,E,400.0,177760.0,0,0
2020-01-03,40,B,93,21,11,39,5PDPMM1,BYNW3ZU,NQOORTA,,9615909000,CN,CN,8.0,A,G,20.0,818.0,0,0
2020-01-03,41,B,9,21,11,9,PF1L1IG,FONQG0K,9UP4MN8,,6402999000,CN,CN,13.0,A,E,1.0,102.8,0,0
2020-01-03,29,B,89,21,11,10,CIN0OY4,GA9DBR9,Y5ZLHGH,,9503003200,JP,JP,0.0,C,E,0.5,300.9,0,0
2020-01-03,39,B,11,21,42,10,OQY4ZUC,MVOVGFU,UXX1AJX,,4202999000,CN,CN,8.0,A,Y,204.0,1978.8,0,0
2020-01-03,39,B,11,21,11,10,0T3CLBM,PGFIIBR,N4OM299,W6UCD9,3926901000,JP,JP,6.5,C,G,8.8,278.08000000000004,0,0
2020-01-03,30,B,11,21,11,10,1U0VYZN,ICC5HXM,GN1BX50,,2002901000,US,US,5.0,A,Y,17.8,8250.300000000001,0,0
2020-01-03,20,B,11,21,11,10,XXYLIXG,MVGYILC,RZM2Z77,,8205599000,CN,CN,2.4,FCN1,B,1.4,24.5,0,0
2020-01-03,39,B,87,21,11,41,V5FCG3P,WQN3XZQ,J3IQ5Y8,,3507909000,TW,TW,6.5,C,Y,2328.0,995918.4,0,0
2020-01-03,40,B,11,21,45,10,Z18EUTI,NFHS86H,T1D13XX,,7410211000,CN,CN,3.2,FCN1,S,33120.0,26009136.0,0,0
2020-01-03,40,B,11,11,11,45,ZQJIYI3,WVOD9ID,EHIDPHA,MWIDNS,7217200000,CN,CN,0.0,FCN1,Y,498.1,28640.75,0,0
2020-01-03,41,B,10,21,11,38,5JVKX6N,YJXIKYB,,,6201990000,JP,JP,13.0,A,G,4.5,3890.7,0,0
2020-01-03,39,B,12,21,12,10,T3TZ0DI,MBVGG8I,WRC110G,,811909000,VN,VN,24.0,FAS1,B,1000.0,275400.0,0,0
2020-01-03,30,B,11,21,11,10,Q2IRFAT,W1IB5D9,I72VWHG,,9004109000,CN,CN,3.2,FCN1,E,10.0,708.0,0,0
2020-01-03,39,B,12,21,12,10,PF1L1IG,DS1TKL5,01FHELM,,5510119000,CN,CN,8.0,A,G,71.3,117017.56,0,0
2020-01-03,40,B,11,21,11,10,X09KN33,R8JX1J2,,,9405999000,CN,CN,8.0,A,S,395.5,13526.1,0,0
2020-01-03,41,B,10,21,11,39,H1ZUISK,F0LUP0T,SCRRIEV,,9606100000,CN,CN,8.0,A,G,7.0,126.70000000000002,0,0
2020-01-03,17,B,88,21,11,10,T3TZ0DI,P1THAHC,TGS131Q,,6802930000,CN,CN,8.0,A,B,54000.0,583200.0,0,0
2020-01-03,21,B,11,21,11,10,5PDPMM1,9P18KRV,R26J4FP,,6215900000,QA,TR,8.0,A,G,20.0,1676.0,0,0
2020-01-03,20,B,10,21,11,10,ZQJIYI3,E5MIZTX,FQKH1PD,,3904220000,CN,CN,0.0,FCN1,Y,28000.0,3494400.0,0,0
2020-01-03,21,B,11,21,11,40,9VBV1B6,OPBEBGT,ZHR1CC1,,2915702090,US,US,0.0,FUS1,G,340.2,83280.96,0,0
2020-01-03,20,B,10,21,11,38,GLV0FEA,BOALDHM,,,5515199000,CN,CN,10.0,A,S,1120.0,113904.0,0,0
2020-01-03,19,B,11,21,10,41,AZI5L7O,RPM2BOH,HUUDUUJ,,2103909090,ID,ID,8.0,A,E,500.0,13500.0,0,0
2020-01-03,40,B,12,21,16,10,NAILZPA,YDDJM8T,,,4819100000,CN,CN,0.0,C,E,20.0,48.0,0,0
2020-01-03,31,B,11,21,11,39,NZYZ967,KTILHT2,7JNMC08,,5407922000,CN,CN,3.2,FCN1,G,142.0,86222.40000000001,1,1
2020-01-03,30,B,11,21,11,38,PH94BII,MG77MTE,5VHPPAP,,8413190000,DE,DE,0.0,FEU1,G,60.0,3576.0,0,0
2020-01-03,29,B,11,21,41,40,7OB24ZT,YQJHFJ4,M21A5LW,,6208221000,CN,CN,13.0,A,S,2.0,517.2,0,0
2020-01-03,19,B,12,21,12,10,F463TSU,Y7K2P0D,,,6307909000,CN,CN,4.0,FCN1,G,3.6,8.28,0,0
2020-01-03,41,B,10,21,11,9,3BTA0QN,T4EWZCA,,,4202399000,CN,CN,8.0,A,E,6.0,603.0,0,0
2020-01-03,20,B,11,21,10,10,WBLAVQQ,KHZY7FK,HCU17Q0,,3824999090,GB,GB,8.0,A,S,13.0,162.5,1,1
2020-01-03,14,B,11,25,18,10,RP2SEEH,6DORISF,AGYBDBI,,9404900000,VN,VN,8.0,A,B,72.0,1663.2,0,0
2020-01-03,39,B,12,21,10,9,X4YE5K6,170WW4T,65PX0KP,,6211111000,IT,IT,0.0,FEU1,G,0.4,1371.24,0,0
2020-01-03,41,B,11,21,11,39,1R4G2C8,G75YFBZ,KKRGFGW,,404101019,LV,LV,2.2,FEU1,G,24000.0,12151200.0,0,0
2020-01-03,20,B,10,21,11,9,H3RWZG0,2WC1CU0,JS2UYKH,,8515901090,VN,KR,8.0,A,S,0.4,78.84,0,0
2020-01-03,20,B,10,21,11,39,K3HCKNK,VRRP03Q,I3LDG9X,,9403609090,IN,IN,0.0,C,Y,200.0,1420.0,1,1
2020-01-03,40,B,10,21,11,10,RWYXI0J,JK3SMCI,YU7QTJZ,,8421239000,HK,GB,8.0,A,G,6.0,4987.799999999998,1,1
2020-01-03,39,B,11,21,11,10,PF1L1IG,GE33T4W,A49XHA1,,9401799000,CN,CN,0.0,C,B,116.0,2772.4,1,1
2020-01-03,40,B,10,21,11,39,ZN0A109,QK9ZY6K,WXFK87I,,6110200000,CN,CN,13.0,A,G,350.0,9240.0,0,0
2020-01-03,20,B,11,21,10,10,FP0PREQ,9DWH650,,,9405109000,FR,FR,8.0,A,S,8.4,613.2,1,1
2020-01-03,39,B,11,21,11,10,E0AGTLM,LGN9ZMM,,,6303990000,IN,IN,0.0,FIN1,G,60.0,2052.0,0,0
2020-01-03,20,B,11,21,11,39,L5GONLU,9LJ9OCX,TI9UTLW,,3303001000,DE,ES,0.0,FEU1,E,20.0,4118.0,0,0
2020-01-03,40,B,10,21,11,39,RP2SEEH,5BJONC7,2JUMJC8,,8517703090,ID,ID,0.0,CIT,Y,37.6,6959.76,0,0
2020-01-03,40,B,11,21,44,9,D0QBCYM,129UZRH,D3XK1OR,W6UCD9,2304000000,BR,BR,0.0,P1,B,1000000.0,197700000.0,0,0
2020-01-03,20,B,10,21,10,10,RZXCX7U,BWMGIQG,,,9208100000,CN,CN,0.0,FCN1,S,22.0,7191.799999999998,0,0
2020-01-03,19,B,11,21,11,10,7DPBME9,56D0PCR,I4LON6R,MWIDNS,3917329000,US,US,0.0,FUS1,Y,21.7,6299.51,1,1
2020-01-03,21,B,11,21,11,41,UFO3ZSU,H8JRSLI,,,8541109000,CN,TW,0.0,C,E,0.3,29.85,0,0
2020-01-03,31,B,22,21,11,39,21DXEF6,S2B5110,4VDVBAO,A5IT1U,5603940000,CN,CN,8.0,A,Y,1850.0,9805.0,1,1
2020-01-03,40,B,11,21,11,38,DO8IOFX,P4Z1YSJ,9UP4MN8,,2103909090,TH,TH,8.0,A,S,13680.0,369360.0,0,0
2020-01-03,16,B,19,21,11,40,PF1L1IG,2P1WFD1,W9ZCCCJ,,9018909090,IT,PH,8.0,A,G,60.0,3018.0,1,1
2020-01-03,41,B,10,21,11,9,PF1L1IG,FAX8AAL,586A4B5,,4203301090,IT,IT,13.0,A,G,12.0,4108.799999999998,0,0
2020-01-03,40,B,11,21,17,39,DV33WR2,09TGIXN,XUR1GYY,MWIDNS,3926909000,CN,CN,6.5,C,G,106.4,63.84,0,0
2020-01-03,31,B,10,27,11,40,S1N2WHR,Y5A1RKT,8TF3OLD,,8543702020,CN,CN,0.0,FCN1,Y,100.0,29400.0,0,0
2020-01-03,41,B,11,21,11,40,K2LWY3B,7VFWX1E,0DMMCY4,A5IT1U,8471601020,CN,CN,0.0,C,Y,9944.8,1374371.36,0,0
2020-01-03,40,B,12,21,12,10,NBZY1CQ,BJV7XHE,F9NT2U3,,9608100000,CN,CN,3.2,FCN1,S,63.0,674.0999999999998,0,0
2020-01-03,40,B,11,21,11,39,GN81ZZR,UJZFNIN,TPAJHUX,,8708999000,US,CA,8.0,A,Y,34.3,240.1,0,0
2020-01-03,21,B,11,21,11,10,9GNAJ7L,2LJNXNC,XA11FKQ,,8412290000,DE,TR,8.0,A,G,40.0,31356.0,0,0
2020-01-03,31,B,11,21,11,40,GFTAPZC,X6RS7TL,0X5NNUL,MWIDNS,8424201000,CN,CN,8.0,A,G,5.0,297.5,1,1
2020-01-03,40,B,11,21,11,10,O9ZRZA3,0ZNEISH,Q123QJE,,6204430000,CN,CN,13.0,A,Y,5.0,624.0,0,0
2020-01-03,29,B,11,21,10,10,AY5N2KW,C1FHLU2,B4DMKTX,,9503003990,AU,TW,0.0,C,Y,0.4,0.24,1,1
2020-01-03,19,B,11,21,11,10,31SXC12,5UFZK96,T34LIK3,,6201990000,GB,GB,0.0,FEU1,B,2.0,1729.2,1,1
2020-01-03,21,B,10,21,11,39,FP0PREQ,L43XVQM,13FN8OP,,8302499000,US,US,8.0,A,Y,1.5,322.9500000000001,0,0
2020-01-03,30,B,11,21,11,39,JCD8CVJ,TFN07BN,LKF233P,,7319409000,US,KR,8.0,A,G,24.9,141.93,0,0
2020-01-04,39,B,11,21,11,11,FXK30O6,26EK3G3,9BVA450,,7326200000,CN,CN,0.0,FCN1,B,2352.0,44452.8,0,0
2020-01-04,39,B,11,21,11,10,Q8HMP9E,ZBV2PV1,0XNKP0S,,303892000,TH,TH,10.0,A,E,95.0,36442.0,0,0
2020-01-04,19,B,11,21,11,41,9GW1AOD,WUECPWB,NSBXVL0,EIZP3I,2103909090,CN,CN,8.0,A,S,18000.0,486000.0,0,0
2020-01-04,20,B,11,21,44,39,KRNJ5UQ,0SHZQH3,9ID2INV,,710807000,CN,CN,27.0,A,E,80000.0,21216000.0,0,0
2020-01-04,28,B,11,21,10,10,E3Q8ABV,5YJ09T8,RZM2Z77,,2934999090,JP,CN,6.5,C,B,0.7,436.38,1,1
2020-01-04,40,B,11,21,44,10,8ADTPHV,M0J3F7X,OV1TFSI,,5603131000,CN,CN,2.4,FCN1,Y,84.0,5283.5999999999985,1,1
2020-01-04,40,B,10,21,11,10,SUIPU4K,CO0H654,2OQZJ37,3R7V3M,3920620000,CN,CN,0.0,FCN1,G,24031.4,348455.30000000005,0,0
2020-01-04,39,B,11,21,11,41,7360PFF,OZ753MD,55M8JND,,6109101000,CN,CN,13.0,A,G,5.4,84.24000000000002,0,0
